,latitude,longitude,wwtp_jurisdiction,wwtp_id,reporting_jurisdiction,sample_location,sample_location_specify,key_plot_id,county_names,county_fips,population_served,date_start,date_end,ptc_15d,detect_prop_15d,sampling_prior,sample_prior_date,percentile
131,30.25708,-92.033039,Louisiana,1651,Louisiana,Treatment plant,,CDC_BIOBOT_la_1651_Treatment plant_post grit removal,Lafayette,22055,10000,2022-11-17,2022-12-01,180,100,no,2022-11-07,999
132,30.229835,-92.058294,Louisiana,1650,Louisiana,Treatment plant,,CDC_BIOBOT_la_1650_Treatment plant_post grit removal,Lafayette,22055,27000,2022-11-17,2022-12-01,9368,100,no,2022-11-06,999
133,30.195412,-92.055881,Louisiana,1633,Louisiana,Treatment plant,,CDC_BIOBOT_la_1633_Treatment plant_post grit removal,Lafayette,22055,40000,2022-11-17,2022-12-01,1046,100,no,2022-11-01,999
134,29.954527,-91.842187,Louisiana,1632,Louisiana,Treatment plant,,CDC_BIOBOT_la_1632_Treatment plant_post grit removal,Iberia,22045,20000,2022-11-17,2022-12-01,,100,no,2022-11-27,999
135,29.823089,-90.087264,Louisiana,1626,Louisiana,Treatment plant,,CDC_BIOBOT_la_1626_Treatment plant_raw wastewater,Jefferson,22051,100000,2022-11-17,2022-12-01,,100,no,2022-10-23,999
136,30.351719,-89.981175,Louisiana,1615,Louisiana,Treatment plant,,CDC_BIOBOT_la_1615_Treatment plant_raw wastewater,Saint Tammany,22103,15000,2022-11-17,2022-12-01,-64,100,no,2022-10-19,53.4
137,31.176144,-92.365977,Louisiana,1229,Louisiana,Treatment plant,,CDC_BIOBOT_la_1229_Treatment plant_post grit removal,Rapides,22079,60000,2022-11-17,2022-12-01,,100,no,2022-06-14,31.4
138,30.43836,-91.156356,Louisiana,1116,Louisiana,Treatment plant,,CDC_BIOBOT_la_1116_Treatment plant_raw wastewater,East Baton Rouge,22033,99712,2022-11-17,2022-12-01,,100,no,2022-05-17,23.8
139,30.379362,-91.172836,Louisiana,1107,Louisiana,Treatment plant,,CDC_BIOBOT_la_1107_Treatment plant_raw wastewater,East Baton Rouge,22033,262326,2022-11-17,2022-12-01,,100,no,2022-05-10,25
140,38.653906,-85.099106,Kentucky,1207,Kentucky,Before treatment plant,86,CDC_BIOBOT_ky_1207_Before treatment plant_86_raw wastewater,Carroll,21041,3000,2022-11-17,2022-12-01,,,no,2022-06-08,
141,39.007385,-95.787275,Kansas,833,Kansas,Treatment plant,,CDC_BIOBOT_ks_833_Treatment plant_raw wastewater,Shawnee,20177,50000,2022-11-17,2022-12-01,,100,no,2022-05-02,24.6
142,37.686371,-99.908741,Kansas,807,Kansas,Treatment plant,,CDC_BIOBOT_ks_807_Treatment plant_raw wastewater,Ford,20057,27000,2022-11-17,2022-12-01,,100,no,2022-05-02,67
143,38.930878,-94.644248,Kansas,1304,Kansas,Treatment plant,,CDC_BIOBOT_ks_1304_Treatment plant_raw wastewater,Johnson,20091,73829,2022-11-17,2022-12-01,10,100,no,2022-06-28,37.8
144,39.035379,-94.674043,Kansas,1300,Kansas,Treatment plant,,CDC_BIOBOT_ks_1300_Treatment plant_raw wastewater,Johnson,20091,42235,2022-11-17,2022-12-01,152,100,no,2022-06-28,57
145,39.011005,-94.81875,Kansas,1299,Kansas,Treatment plant,,CDC_BIOBOT_ks_1299_Treatment plant_raw wastewater,Johnson,20091,112076,2022-11-17,2022-12-01,519,100,no,2022-06-28,56.4
146,39.93048,-86.114147,Indiana,828,Indiana,Treatment plant,,CDC_BIOBOT_in_828_Treatment plant_post grit removal,Hamilton,18057,86000,2022-11-17,2022-12-01,254,100,no,2022-05-11,24.5
147,38.808272,-85.430325,Indiana,1352,Indiana,Treatment plant,,CDC_BIOBOT_in_1352_Treatment plant_raw wastewater,Jefferson,18077,16000,2022-11-17,2022-12-01,656,100,no,2022-07-26,59.75
148,41.063688,-85.095149,Indiana,1350,Indiana,Treatment plant,,CDC_BIOBOT_in_1350_Treatment plant_post grit removal,Allen,18003,315000,2022-11-17,2022-12-01,,100,no,2022-07-24,25
149,39.357035,-87.42622,Indiana,1289,Indiana,Treatment plant,,CDC_BIOBOT_in_1289_Treatment plant_post grit removal,Vigo,18167,58500,2022-11-17,2022-12-01,,,no,2022-06-20,
150,38.358717,-86.924521,Indiana,1273,Indiana,Treatment plant,,CDC_BIOBOT_in_1273_Treatment plant_raw wastewater,Dubois,18037,16000,2022-11-17,2022-12-01,,,no,2022-06-26,
151,41.22252,-85.868259,Indiana,1267,Indiana,Treatment plant,,CDC_BIOBOT_in_1267_Treatment plant_raw wastewater,Kosciusko,18085,21600,2022-11-17,2022-12-01,58,100,no,2022-06-25,43.5
152,42.028027,-88.125644,Illinois,683,Illinois,Treatment plant,,CDC_BIOBOT_il_683_Treatment plant_raw wastewater,Cook,17031,161000,2022-11-17,2022-12-01,,100,no,2022-05-02,10.2
153,42.011839,-87.867514,Illinois,682,Illinois,Treatment plant,,CDC_BIOBOT_il_682_Treatment plant_raw wastewater,Cook,17031,265000,2022-11-17,2022-12-01,,100,no,2022-05-02,31.6
154,41.658607,-91.549019,Iowa,544,Iowa,Treatment plant,,CDC_BIOBOT_ia_544_Treatment plant_raw wastewater,Johnson,19103,75849,2022-11-17,2022-12-01,,100,no,2022-07-17,22.4
155,41.640767,-91.536579,Iowa,544,Iowa,Treatment plant,,CDC_BIOBOT_ia_544_Treatment plant_post grit removal,Johnson,19103,75849,2022-11-17,2022-12-01,,100,no,2022-11-27,999
156,41.289966,-92.652795,Iowa,1449,Iowa,Treatment plant,,CDC_BIOBOT_ia_1449_Treatment plant_raw wastewater,Mahaska,19123,6357,2022-11-17,2022-12-01,,,no,2022-07-25,
157,41.281366,-92.661715,Iowa,1447,Iowa,Treatment plant,,CDC_BIOBOT_ia_1447_Treatment plant_raw wastewater,Mahaska,19123,5201,2022-11-17,2022-12-01,,,no,2022-07-25,
158,42.482377,-96.339115,Iowa,1303,Iowa,Treatment plant,,CDC_BIOBOT_ia_1303_Treatment plant_raw wastewater,Woodbury,19193,102000,2022-11-17,2022-12-01,,100,no,2022-06-27,28.2
159,28.2309349,-107.12543,Hawaii,798,Hawaii,Treatment plant,,CDC_BIOBOT_hi_798_Treatment plant_raw wastewater,Honolulu,15003,48519,2022-11-17,2022-12-01,,100,no,2022-06-07,21.4
160,28.14256117,-106.734387,Hawaii,790,Hawaii,Treatment plant,,CDC_BIOBOT_hi_790_Treatment plant_raw wastewater,Honolulu,15003,700000,2022-11-17,2022-12-01,,100,no,2022-06-07,26.8
161,29.10237346,-108.8736118,Hawaii,710,Hawaii,Treatment plant,,CDC_BIOBOT_hi_710_Treatment plant_post grit removal,Kauai,15007,10000,2022-11-17,2022-12-01,,100,no,2022-11-21,999
162,27.5185966,-105.0766354,Hawaii,1175,Hawaii,Treatment plant,,CDC_BIOBOT_hi_1175_Treatment plant_post grit removal,Maui,15009,52000,2022-11-17,2022-12-01,,100,no,2022-06-05,32.6
163,13.455537,144.781617,Guam,1448,Guam,Treatment plant,,CDC_BIOBOT_gu_1448_Treatment plant_raw wastewater,Guam,66010,105000,2022-11-17,2022-12-01,,100,no,2022-08-09,51.4
164,13.446857,144.774737,Guam,1446,Guam,Treatment plant,,CDC_BIOBOT_gu_1446_Treatment plant_raw wastewater,Guam,66010,8000,2022-11-17,2022-12-01,1266,100,no,2022-08-10,70
165,13.447137,144.793217,Guam,1440,Guam,Treatment plant,,CDC_BIOBOT_gu_1440_Treatment plant_raw wastewater,Guam,66010,66000,2022-11-17,2022-12-01,,100,no,2022-08-09,41.4
166,33.698237,-84.239211,Georgia,684,Georgia,Treatment plant,,CDC_BIOBOT_ga_684_Treatment plant_post grit removal,Dekalb,13089,325000,2022-11-17,2022-12-01,,100,no,2022-06-09,20
167,33.356625,-82.008178,Georgia,476,Georgia,Treatment plant,,CDC_BIOBOT_ga_476_Treatment plant_post grit removal,Richmond,13245,197191,2022-11-17,2022-12-01,290,100,no,2022-11-16,999
168,30.827685,-83.263952,Georgia,1109,Georgia,Treatment plant,,CDC_BIOBOT_ga_1109_Treatment plant_raw wastewater,Lowndes,13185,65000,2022-11-17,2022-12-01,,100,no,2022-05-10,12
169,30.658959,-87.359175,Florida,706,Florida,Treatment plant,,CDC_BIOBOT_fl_706_Treatment plant_raw wastewater,Escambia,12033,197000,2022-11-17,2022-12-01,,100,no,2022-05-23,12.25
170,27.831482,-82.722438,Florida,574,Florida,Treatment plant,,CDC_BIOBOT_fl_574_Treatment plant_raw wastewater,Pinellas,12103,220000,2022-11-17,2022-12-01,26,100,no,2022-05-23,38.5
171,28.077464,-82.742729,Florida,511,Florida,Treatment plant,,CDC_BIOBOT_fl_511_Treatment plant_raw wastewater,Pinellas,12103,103000,2022-11-17,2022-12-01,172,100,no,2022-05-03,21.75
172,28.470312,-81.382037,Florida,1631,Florida,Treatment plant,,CDC_BIOBOT_fl_1631_Treatment plant_raw wastewater,Orange,12095,50000,2022-11-17,2022-12-01,168,100,no,2022-10-30,999
173,26.601331,-81.95928,Florida,1606,Florida,Treatment plant,,CDC_BIOBOT_fl_1606_Treatment plant_post grit removal,Lee,12071,76800,2022-11-17,2022-12-01,,100,no,2022-11-22,999
174,30.138815,-84.415909,Florida,1552,Florida,Treatment plant,,CDC_BIOBOT_fl_1552_Treatment plant_raw wastewater,Leon,12073,200000,2022-11-17,2022-12-01,277,100,no,2022-09-25,55.75
175,26.462537,-80.176902,Florida,1551,Florida,Treatment plant,,CDC_BIOBOT_fl_1551_Treatment plant_post grit removal,Palm Beach,12099,300000,2022-11-17,2022-12-01,22,100,no,2022-09-26,86.75
176,29.69065,-82.337019,Florida,1502,Florida,Treatment plant,,CDC_BIOBOT_fl_1502_Treatment plant_raw wastewater,Alachua,12001,100000,2022-11-17,2022-12-01,,100,no,2022-09-05,33
177,29.66981,-82.343939,Florida,1501,Florida,Treatment plant,,CDC_BIOBOT_fl_1501_Treatment plant_raw wastewater,Alachua,12001,100000,2022-11-17,2022-12-01,,100,no,2022-09-05,49
178,28.689376,-81.269729,Florida,1408,Florida,Treatment plant,,CDC_BIOBOT_fl_1408_Treatment plant_raw wastewater,Seminole,12117,85700,2022-11-17,2022-12-01,,100,no,2022-08-08,44.6
179,28.689376,-81.269729,Florida,1408,Florida,Treatment plant,,CDC_BIOBOT_fl_1408_Treatment plant_raw wastewater,Orange,12095,85700,2022-11-17,2022-12-01,,100,no,2022-08-08,44.6
180,28.059118,-82.616516,Florida,1392,Florida,Treatment plant,,CDC_BIOBOT_fl_1392_Treatment plant_raw wastewater,Hillsborough,12057,180000,2022-11-17,2022-12-01,111,100,no,2022-08-03,51
181,41.375962,-73.459456,Connecticut,806,Connecticut,Treatment plant,,CDC_BIOBOT_ct_806_Treatment plant_raw wastewater,Fairfield,9001,65000,2022-11-17,2022-12-01,,100,no,2022-06-08,47.8
182,41.053636,-73.537517,Connecticut,771,Connecticut,Treatment plant,,CDC_BIOBOT_ct_771_Treatment plant_raw wastewater,Fairfield,9001,120000,2022-11-17,2022-12-01,174,100,no,2022-05-08,79.5
183,41.108596,-73.389482,Connecticut,291,Connecticut,Treatment plant,,CDC_BIOBOT_ct_291_Treatment plant_raw wastewater,Fairfield,9001,75000,2022-11-17,2022-12-01,50,100,no,2022-05-22,75.6
184,41.838438,-72.555512,Connecticut,1618,Connecticut,Treatment plant,,CDC_BIOBOT_ct_1618_Treatment plant_raw wastewater,Hartford,9003,25000,2022-11-17,2022-12-01,1677,100,no,2022-10-18,40
185,41.871304,-71.880392,Connecticut,1612,Connecticut,Treatment plant,,CDC_BIOBOT_ct_1612_Treatment plant_raw wastewater,Windham,9015,10000,2022-11-17,2022-12-01,,,no,2022-09-20,
186,41.168126,-73.143654,Connecticut,1395,Connecticut,Treatment plant,,CDC_BIOBOT_ct_1395_Treatment plant_raw wastewater,Fairfield,9001,52265,2022-11-17,2022-12-01,82,100,no,2022-08-01,80.75
187,41.335314,-73.073941,Connecticut,1196,Connecticut,Treatment plant,,CDC_BIOBOT_ct_1196_Treatment plant_post grit removal,New Haven,9009,19500,2022-11-17,2022-12-01,208,100,no,2022-06-07,52.25
188,41.507478,-72.002637,Connecticut,1163,Connecticut,Treatment plant,,CDC_BIOBOT_ct_1163_Treatment plant_post grit removal,New London,9011,22000,2022-11-17,2022-12-01,,100,no,2022-11-22,999
189,41.301867,-72.936126,Connecticut,1079,Connecticut,Treatment plant,,CDC_BIOBOT_ct_1079_Treatment plant_post grit removal,New Haven,9009,228000,2022-11-17,2022-12-01,-98,100,no,2022-05-02,53.2
190,39.466577,-107.38525,Colorado,1290,Colorado,Treatment plant,,CDC_BIOBOT_co_1290_Treatment plant_raw wastewater,Garfield,8045,7300,2022-11-17,2022-12-01,,100,no,2022-06-20,65.4
191,37.055788,-122.115846,California,803,California,Treatment plant,,CDC_BIOBOT_ca_803_Treatment plant_raw wastewater,Santa Cruz,6087,150000,2022-11-17,2022-12-01,35,100,no,2022-05-17,38
192,37.048308,-122.109246,California,802,California,Treatment plant,,CDC_BIOBOT_ca_802_Treatment plant_raw wastewater,Santa Cruz,6087,85000,2022-11-17,2022-12-01,36,100,no,2022-05-17,41
193,35.096328,-120.610582,California,793,California,Treatment plant,,CDC_BIOBOT_ca_793_Treatment plant_raw wastewater,San Luis Obispo,6079,39000,2022-11-17,2022-12-01,-81,100,no,2022-05-02,36.5
194,39.05317,-122.922851,California,778,California,Treatment plant,,CDC_BIOBOT_ca_778_Treatment plant_raw wastewater,Lake,6033,10080,2022-11-17,2022-12-01,,100,no,2022-05-30,43.8
195,37.941797,-121.895268,California,724,California,Treatment plant,,CDC_BIOBOT_ca_724_Treatment plant_raw wastewater,Contra Costa,6013,215394,2022-11-17,2022-12-01,,100,no,2022-05-09,44.2
196,38.391433,-122.739409,California,570,California,Treatment plant,,CDC_BIOBOT_ca_570_Treatment plant_raw wastewater,Sonoma,6097,220000,2022-11-17,2022-12-01,,100,no,2022-05-08,32
197,37.718389,-122.158941,California,564,California,Treatment plant,,CDC_BIOBOT_ca_564_Treatment plant_raw wastewater,Alameda,6001,60000,2022-11-17,2022-12-01,,100,no,2022-05-23,50.8
198,33.776114,-118.307502,California,506,California,Treatment plant,,CDC_BIOBOT_ca_506_Treatment plant_raw wastewater,Ventura,6111,100000,2022-11-17,2022-12-01,228,100,no,2022-05-30,56.5
199,33.776114,-118.307502,California,506,California,Treatment plant,,CDC_BIOBOT_ca_506_Treatment plant_raw wastewater,Los Angeles,6037,100000,2022-11-17,2022-12-01,228,100,no,2022-05-30,56.5
200,36.98509,-121.74492,California,495,California,Treatment plant,,CDC_BIOBOT_ca_495_Treatment plant_raw wastewater,Santa Cruz,6087,60000,2022-11-17,2022-12-01,,100,no,2022-05-18,31
201,36.97269,-121.7482,California,495,California,Treatment plant,,CDC_BIOBOT_ca_495_Treatment plant_post grit removal,Santa Cruz,6087,60000,2022-11-17,2022-12-01,,100,no,2022-11-27,999
202,35.356867,-120.702135,California,1561,California,Treatment plant,,CDC_BIOBOT_ca_1561_Treatment plant_raw wastewater,San Luis Obispo,6079,6500,2022-11-17,2022-12-01,,100,no,2022-09-26,48.25
203,32.903869,-115.496122,California,1443,California,Treatment plant,,CDC_BIOBOT_ca_1443_Treatment plant_raw wastewater,Imperial,6025,50000,2022-11-17,2022-12-01,27,100,no,2022-08-14,80.75
204,36.631539,-121.817351,California,1387,California,Treatment plant,,CDC_BIOBOT_ca_1387_Treatment plant_post grit removal,Monterey,6053,250000,2022-11-17,2022-12-01,74,100,no,2022-07-30,48.25
205,34.158821,-119.135966,California,1320,California,Treatment plant,,CDC_BIOBOT_ca_1320_Treatment plant_raw wastewater,Ventura,6111,230000,2022-11-17,2022-12-01,-4,100,no,2022-07-11,65.5
206,38.939387,-120.040032,California,1288,California,Treatment plant,,CDC_BIOBOT_ca_1288_Treatment plant_raw wastewater,El Dorado,6017,40000,2022-11-17,2022-12-01,78,100,no,2022-06-21,40.67
207,39.04769,-122.911931,California,1219,California,Treatment plant,,CDC_BIOBOT_ca_1219_Treatment plant_raw wastewater,Lake,6033,5000,2022-11-17,2022-12-01,1944,100,no,2022-06-13,59.75
208,34.510116,-114.311414,Arizona,808,Arizona,Treatment plant,,CDC_BIOBOT_az_808_Treatment plant_raw wastewater,Mohave,4015,37500,2022-11-17,2022-12-01,63,100,no,2022-05-01,90.33
209,33.732739,-114.203654,Arizona,501,Arizona,Treatment plant,,CDC_BIOBOT_az_501_Treatment plant_post grit removal,La Paz,4012,3500,2022-11-17,2022-12-01,,100,no,2022-06-22,63.67
210,35.007818,-114.329841,Arizona,1327,Arizona,Treatment plant,,CDC_BIOBOT_az_1327_Treatment plant_raw wastewater,Mohave,4015,30000,2022-11-17,2022-12-01,,100,no,2022-07-13,72.4
211,35.015098,-114.327681,Arizona,1327,Arizona,Treatment plant,,CDC_BIOBOT_az_1327_Treatment plant_post grit removal,Mohave,4015,30000,2022-11-17,2022-12-01,,100,no,2022-11-28,999
212,32.332278,-111.070549,Arizona,1271,Arizona,Treatment plant,,CDC_BIOBOT_az_1271_Treatment plant_post grit removal,Pima,4019,23000,2022-11-17,2022-12-01,17,100,no,2022-06-19,94
213,35.750765,-89.928677,Arkansas,741,Arkansas,Treatment plant,,CDC_BIOBOT_ar_741_Treatment plant_raw wastewater,Mississippi,5093,5500,2022-11-17,2022-12-01,31389,100,no,2022-06-06,52
214,34.844034,-92.31834,Arkansas,446,Arkansas,Treatment plant,,CDC_BIOBOT_ar_446_Treatment plant_post grit removal,Pulaski,5119,32043,2022-11-17,2022-12-01,9294,100,no,2022-09-25,42.5
215,33.587257,-92.843135,Arkansas,1565,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1565_Treatment plant_raw wastewater,Ouachita,5103,10200,2022-11-17,2022-12-01,7553,100,no,2022-10-02,50
216,34.538481,-92.950457,Arkansas,1544,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1544_Treatment plant_raw wastewater,Garland,5051,92000,2022-11-17,2022-12-01,,,no,2022-09-26,
217,34.519521,-92.950217,Arkansas,1544,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1544_Treatment plant_post grit removal,Garland,5051,92000,2022-11-17,2022-12-01,,100,no,2022-11-21,999
218,36.22763,-94.390338,Arkansas,1537,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1537_Treatment plant_raw wastewater,Benton,5007,17737,2022-11-17,2022-12-01,,100,no,2022-09-13,64.4
219,36.117662,-90.561132,Arkansas,1536,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1536_Treatment plant_raw wastewater,Greene,5055,29000,2022-11-17,2022-12-01,,,no,2022-09-13,
220,35.255582,-91.720649,Arkansas,1509,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1509_Treatment plant_raw wastewater,White,5145,25000,2022-11-17,2022-12-01,-99,100,no,2022-09-06,43.8
221,34.614276,-92.675314,Arkansas,1461,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1461_Treatment plant_raw wastewater,Saline,5125,35000,2022-11-17,2022-12-01,,100,no,2022-08-22,40.8
222,32.598676,-85.523033,Alabama,1464,Alabama,Treatment plant,,CDC_BIOBOT_al_1464_Treatment plant_raw wastewater,Lee,1081,72000,2022-11-17,2022-12-01,,100,no,2022-08-22,45.2
223,33.287478,-86.667968,Alabama,1394,Alabama,Treatment plant,,CDC_BIOBOT_al_1394_Treatment plant_raw wastewater,Shelby,1117,11000,2022-11-17,2022-12-01,56,100,no,2022-08-02,78.25
224,61.158789,-149.951528,Alaska,1172,Alaska,Treatment plant,,CDC_BIOBOT_ak_1172_Treatment plant_raw wastewater,Anchorage,2020,200000,2022-11-17,2022-12-01,,100,no,2022-06-06,14.2
225,61.299931,-149.414478,Alaska,1158,Alaska,Treatment plant,,CDC_BIOBOT_ak_1158_Treatment plant_raw wastewater,Anchorage,2020,15000,2022-11-17,2022-12-01,178,100,no,2022-05-29,32.5
226,32.627065,-114.658242,Arizona,1055,Arizona,Before treatment plant,84,NWSS_az_1055_Before treatment plant_84_raw wastewater,Yuma,4027,4725,2022-11-17,2022-12-01,,,yes,2021-02-04,
227,33.436484,-111.923379,Arizona,1212,Arizona,Before treatment plant,93,NWSS_az_1212_Before treatment plant_93_raw wastewater,Maricopa,4013,64521,2022-11-17,2022-12-01,,,no,2022-01-04,
228,33.373723,-111.884315,Arizona,1212,Arizona,Before treatment plant,99,NWSS_az_1212_Before treatment plant_99_raw wastewater,Maricopa,4013,6500,2022-11-17,2022-12-01,,,no,2022-01-04,
229,34.157101,-119.121046,California,1188,California,Treatment plant,,NWSS_ca_1188_Treatment plant_raw wastewater,Ventura,6111,220000,2022-11-17,2022-12-01,,,yes,2021-03-24,
230,37.532966,-120.843943,California,1361,California,Treatment plant,,NWSS_ca_1361_Treatment plant_raw wastewater,Stanislaus,6099,86000,2022-11-17,2022-12-01,,,no,2022-05-09,
231,38.787109,-122.104644,California,1365,California,Treatment plant,,NWSS_ca_1365_Treatment plant_raw wastewater,Yolo,6113,3272,2022-11-17,2022-12-01,,,no,2022-04-27,
232,37.113448,-120.851879,California,1371,California,Treatment plant,,NWSS_ca_1371_Treatment plant_post grit removal,Merced,6047,42000,2022-11-17,2022-12-01,,,no,2022-04-28,
233,37.178152,-120.653431,California,1372,California,Treatment plant,,NWSS_ca_1372_Treatment plant_primary sludge,Merced,6047,91000,2022-11-17,2022-12-01,,,no,2022-04-29,
234,35.28589,-119.020223,California,1513,California,Treatment plant,,NWSS_ca_1513_Treatment plant_raw wastewater,Kern,6029,279023,2022-11-17,2022-12-01,,,no,2022-09-07,
235,33.784394,-118.296302,California,215,California,Treatment plant,,NWSS_ca_215_Treatment plant_raw wastewater,Los Angeles,6037,4000000,2022-11-17,2022-12-01,,,no,2022-02-06,
236,33.784394,-118.296302,California,215,California,Treatment plant,,NWSS_ca_215_Treatment plant_raw wastewater,Ventura,6111,4000000,2022-11-17,2022-12-01,,,no,2022-02-06,
237,33.638382,-117.771442,California,299,California,Treatment plant,,NWSS_ca_299_Treatment plant_raw wastewater,Orange,6059,1800000,2022-11-17,2022-12-01,,,yes,2020-12-09,
238,37.029147,-121.500049,California,352,California,Treatment plant,,NWSS_ca_352_Treatment plant_raw wastewater,Santa Clara,6085,110338,2022-11-17,2022-12-01,,,yes,2020-11-30,
239,34.845084,-115.956491,California,356,California,Treatment plant,,NWSS_ca_356_Treatment plant_raw wastewater,San Bernardino,6071,325000,2022-11-17,2022-12-01,,,no,2022-02-22,
240,32.699835,-117.240724,California,357,California,Treatment plant,7,NWSS_ca_357_Treatment plant_7_raw wastewater,San Diego,6073,2200000,2022-11-17,2022-12-01,,,no,2022-01-04,
241,37.72383,-122.393897,California,363,California,Treatment plant,,NWSS_ca_363_Treatment plant_raw wastewater,San Mateo,6081,750000,2022-11-17,2022-12-01,,,no,2022-03-06,
242,37.72383,-122.393897,California,363,California,Treatment plant,,NWSS_ca_363_Treatment plant_raw wastewater,San Francisco,6075,750000,2022-11-17,2022-12-01,,,no,2022-03-06,
243,38.345365,-121.428041,California,383,California,Treatment plant,,NWSS_ca_383_Treatment plant_primary sludge,Sacramento,6067,1480000,2022-11-17,2022-12-01,,,yes,2020-10-13,
244,37.52932,-122.241926,California,393,California,Treatment plant,,NWSS_ca_393_Treatment plant_primary sludge,San Mateo,6081,199000,2022-11-17,2022-12-01,,,yes,2020-10-14,
